,_id,severity,@timestamp,host,@version,message,facility,syslog-tag,timestamp,tags
6846,{'$oid': '5a05a784dabef61688001aae'},debug,"""2017-11-10T13:20:03.986Z""",h100,1, signature found in database,user,setroubleshoot:,2017-11-10T21:20:03.861241+08:00,"['_grokparsefailure', '_dateparsefailure']"
6847,{'$oid': '5a05a784dabef61688001aaf'},debug,"""2017-11-10T13:20:03.987Z""",h100,1, lookup_signature: found 1 matches with scores 1.00,user,setroubleshoot:,2017-11-10T21:20:03.861134+08:00,"['_grokparsefailure', '_dateparsefailure']"
6848,{'$oid': '5a05a787dabef6d0bb001ab0'},info,"""2017-11-10T13:20:07.245Z""",h71,1," 10D6F41DBE12: to=<root@h71.localdomain>, orig_to=<root>, relay=local, delay=0.19, delays=0.13/0.06/0/0, dsn=2.0.0, status=sent (delivered to mailbox)",mail,postfix/local[21368]:,2017-11-10T21:20:07.196979+08:00,"['_grokparsefailure', '_dateparsefailure']"
6849,{'$oid': '5a05a787dabef6d0bb001ab1'},info,"""2017-11-10T13:20:07.245Z""",h71,1, 10D6F41DBE12: message-id=<20171110132007.10D6F41DBE12@h71.localdomain>,mail,postfix/cleanup[21345]:,2017-11-10T21:20:07.125193+08:00,"['_grokparsefailure', '_dateparsefailure']"
6850,{'$oid': '5a05a787dabef6d0bb001ab2'},info,"""2017-11-10T13:20:07.245Z""",h71,1, 10D6F41DBE12: uid=0 from=<root>,mail,postfix/pickup[20129]:,2017-11-10T21:20:07.069141+08:00,"['_grokparsefailure', '_dateparsefailure']"
6851,{'$oid': '5a05a78ddabef62b82001ab3'},debug,"""2017-11-10T13:20:13.259Z""",h100,1, writing database (/var/lib/setroubleshoot/setroubleshoot_database.xml) modified_count=3,user,setroubleshoot:,2017-11-10T21:20:13.217368+08:00,"['_grokparsefailure', '_dateparsefailure']"
6852,{'$oid': '5a05a78ddabef62b82001ab4'},debug,"""2017-11-10T13:20:13.259Z""",h100,1, KeyboardInterrupt in RunFaultServer,user,setroubleshoot:,2017-11-10T21:20:13.217178+08:00,"['_grokparsefailure', '_dateparsefailure']"
6853,{'$oid': '5a05a78ddabef62b82001ab5'},debug,"""2017-11-10T13:20:13.259Z""",h100,1, received signal=14,user,setroubleshoot:,2017-11-10T21:20:13.217097+08:00,"['_grokparsefailure', '_dateparsefailure']"
6854,{'$oid': '5a05a7bddabef6d0bb001ab6'},info,"""2017-11-10T13:21:01.365Z""",h64,1, (root) CMD (/usr/sbin/ntpdate 10.10.108.50),cron,CROND[206371]:,2017-11-10T21:21:01.193211+08:00,"['_grokparsefailure', '_dateparsefailure']"
6855,{'$oid': '5a05a7f9dabef6c43e001ab7'},info,"""2017-11-10T13:22:01.496Z""",h64,1, (root) CMD (/usr/sbin/ntpdate 10.10.108.50),cron,CROND[206382]:,2017-11-10T21:22:01.245965+08:00,"['_grokparsefailure', '_dateparsefailure']"
6856,{'$oid': '5a05a835dabef61504001ab8'},info,"""2017-11-10T13:23:01.373Z""",h64,1, (root) CMD (/usr/sbin/ntpdate 10.10.108.50),cron,CROND[206396]:,2017-11-10T21:23:01.298838+08:00,"['_grokparsefailure', '_dateparsefailure']"
6857,{'$oid': '5a05a871dabef665b4001ab9'},info,"""2017-11-10T13:24:01.503Z""",h64,1, (root) CMD (/usr/sbin/ntpdate 10.10.108.50),cron,CROND[206407]:,2017-11-10T21:24:01.351580+08:00,"['_grokparsefailure', '_dateparsefailure']"
6858,{'$oid': '5a05a8addabef62b82001aba'},info,"""2017-11-10T13:25:01.618Z""",h64,1, (root) CMD (/usr/sbin/ntpdate 10.10.108.50),cron,CROND[206416]:,2017-11-10T21:25:01.404243+08:00,"['_grokparsefailure', '_dateparsefailure']"
6859,{'$oid': '5a05a8e9dabef61c9a001abb'},info,"""2017-11-10T13:26:01.494Z""",h64,1, (root) CMD (/usr/sbin/ntpdate 10.10.108.50),cron,CROND[206427]:,2017-11-10T21:26:01.483140+08:00,"['_grokparsefailure', '_dateparsefailure']"
6860,{'$oid': '5a05a925dabef61504001abc'},info,"""2017-11-10T13:27:01.611Z""",h64,1, (root) CMD (/usr/sbin/ntpdate 10.10.108.50),cron,CROND[206438]:,2017-11-10T21:27:01.535496+08:00,"['_grokparsefailure', '_dateparsefailure']"
6861,{'$oid': '5a05a961dabef60701001abd'},info,"""2017-11-10T13:28:01.727Z""",h64,1, (root) CMD (/usr/sbin/ntpdate 10.10.108.50),cron,CROND[206449]:,2017-11-10T21:28:01.588656+08:00,"['_grokparsefailure', '_dateparsefailure']"
6862,{'$oid': '5a05a99ddabef6a000001abe'},info,"""2017-11-10T13:29:01.840Z""",h64,1, (root) CMD (/usr/sbin/ntpdate 10.10.108.50),cron,CROND[206460]:,2017-11-10T21:29:01.641303+08:00,"['_grokparsefailure', '_dateparsefailure']"
6863,{'$oid': '5a05a9d9dabef6ddbe001abf'},info,"""2017-11-10T13:30:01.460Z""",h71,1," 3588241DBE12: to=<root@h71.localdomain>, orig_to=<root>, relay=local, delay=0.19, delays=0.13/0.05/0/0, dsn=2.0.0, status=sent (delivered to mailbox)",mail,postfix/local[21507]:,2017-11-10T21:30:01.342119+08:00,"['_grokparsefailure', '_dateparsefailure']"
6864,{'$oid': '5a05a9d9dabef6ddbe001ac0'},debug,"""2017-11-10T13:30:01.460Z""",h100,1,"[5880177.736634] SELinux: initialized (dev tmpfs, type tmpfs), uses transition SIDs",kern,kernel:,2017-11-10T21:30:01.305431+08:00,"['_grokparsefailure', '_dateparsefailure']"
6865,{'$oid': '5a05a9d9dabef6ddbe001ac1'},info,"""2017-11-10T13:30:01.460Z""",h62,1, (root) CMD (/usr/lib64/sa/sa1 1 1),cron,CROND[9187]:,2017-11-10T08:30:01.286907-05:00,"['_grokparsefailure', '_dateparsefailure']"
6866,{'$oid': '5a05a9d9dabef6ddbe001ac2'},info,"""2017-11-10T13:30:01.460Z""",h71,1, 3588241DBE12: message-id=<20171110133001.3588241DBE12@h71.localdomain>,mail,postfix/cleanup[21482]:,2017-11-10T21:30:01.274819+08:00,"['_grokparsefailure', '_dateparsefailure']"
6867,{'$oid': '5a05a9d9dabef6ddbe001ac3'},info,"""2017-11-10T13:30:01.460Z""",h71,1, 3588241DBE12: uid=0 from=<root>,mail,postfix/pickup[21447]:,2017-11-10T21:30:01.219476+08:00,"['_grokparsefailure', '_dateparsefailure']"
6868,{'$oid': '5a05a9d9dabef63931001ac4'},info,"""2017-11-10T13:30:01.711Z""",h64,1, (root) CMD (/usr/sbin/ntpdate 10.10.108.50),cron,CROND[206471]:,2017-11-10T21:30:01.702317+08:00,"['_grokparsefailure', '_dateparsefailure']"
6869,{'$oid': '5a05a9d9dabef63931001ac5'},info,"""2017-11-10T13:30:01.711Z""",h64,1, (root) CMD (/usr/lib64/sa/sa1 1 1),cron,CROND[206470]:,2017-11-10T21:30:01.701921+08:00,"['_grokparsefailure', '_dateparsefailure']"
6870,{'$oid': '5a05a9dadabef6a000001ac6'},debug,"""2017-11-10T13:30:02.213Z""",h100,1, RunFaultServer(10),user,setroubleshoot:,2017-11-10T21:30:02.190026+08:00,"['_grokparsefailure', '_dateparsefailure']"
6871,{'$oid': '5a05a9dadabef6b087001ac7'},debug,"""2017-11-10T13:30:02.464Z""",h100,1, database version 3.0 compatible with current 3.0 version,user,setroubleshoot:,2017-11-10T21:30:02.278334+08:00,"['_grokparsefailure', '_dateparsefailure']"
6872,{'$oid': '5a05a9dadabef6b087001ac8'},debug,"""2017-11-10T13:30:02.464Z""",h100,1," created new database: name=setroubleshoot, friendly_name=Audit Listener, filepath=/var/lib/setroubleshoot/setroubleshoot_database.xml",user,setroubleshoot:,2017-11-10T21:30:02.276856+08:00,"['_grokparsefailure', '_dateparsefailure']"
6873,{'$oid': '5a05a9dbdabef6a0d9001ac9'},debug,"""2017-11-10T13:30:02.966Z""",h100,1, AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=EOE msg=audit(1510320601.304:106401): ,user,setroubleshoot:,2017-11-10T21:30:02.936834+08:00,"['_grokparsefailure', '_dateparsefailure']"
6874,{'$oid': '5a05a9dbdabef6a0d9001aca'},debug,"""2017-11-10T13:30:02.966Z""",h100,1," AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=SYSCALL msg=audit(1510320601.304:106401): arch=c000003e syscall=165 success=yes exit=0 a0=7f106f98cb98 a1=7f10714f1150 a2=7f106f98cb98 a3=6 items=0 ppid=1 pid=908 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-logind"" exe=""/usr/lib/systemd/systemd-logind"" subj=system_u:system_r:systemd_logind_t:s0 key=(null)",user,setroubleshoot:,2017-11-10T21:30:02.936753+08:00,"['_grokparsefailure', '_dateparsefailure']"
6875,{'$oid': '5a05a9dbdabef6a0d9001acb'},debug,"""2017-11-10T13:30:02.966Z""",h100,1," AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=AVC msg=audit(1510320601.304:106401): avc:  denied  { mount } for  pid=908 comm=""systemd-logind"" name=""/"" dev=""tmpfs"" ino=91411849 scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:tmpfs_t:s0 tclass=filesystem",user,setroubleshoot:,2017-11-10T21:30:02.936541+08:00,"['_grokparsefailure', '_dateparsefailure']"
6876,{'$oid': '5a05a9dbdabef6a0d9001acc'},debug,"""2017-11-10T13:30:02.966Z""",h100,1," AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=AVC msg=audit(1510320601.304:106401): avc:  denied  { mounton } for  pid=908 comm=""systemd-logind"" path=""/run/user/0"" dev=""tmpfs"" ino=91411848 scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:user_tmp_t:s0 tclass=dir",user,setroubleshoot:,2017-11-10T21:30:02.936176+08:00,"['_grokparsefailure', '_dateparsefailure']"
6877,{'$oid': '5a05a9dbdabef6a0d9001acd'},debug,"""2017-11-10T13:30:02.967Z""",h100,1," dbus avc(node=GOS100 type=AVC msg=audit(1510320601.304:106401): avc:  denied  { mounton } for  pid=908 comm=""systemd-logind"" path=""/run/user/0"" dev=""tmpfs"" ino=91411848 scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:user_tmp_t:s0 tclass=dir#012node=GOS100 type=AVC msg=audit(1510320601.304:106401): avc:  denied  { mount } for  pid=908 comm=""systemd-logind"" name=""/"" dev=""tmpfs"" ino=91411849 scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:tmpfs_t:s0 tclass=filesystem#012node=GOS100 type=SYSCALL msg=audit(1510320601.304:106401): arch=c000003e syscall=165 success=yes exit=0 a0=7f106f98cb98 a1=7f10714f1150 a2=7f106f98cb98 a3=6 items=0 ppid=1 pid=908 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-logind"" exe=""/usr/lib/systemd/systemd-logind"" subj=system_u:system_r:systemd_logind_t:s0 key=(null)#012node=GOS100 type=EOE msg=audit(1510320601.304:106401): #012) called: 1 Connections",user,setroubleshoot:,2017-11-10T21:30:02.935997+08:00,"['_grokparsefailure', '_dateparsefailure']"
6878,{'$oid': '5a05a9dbdabef6a0d9001ace'},debug,"""2017-11-10T13:30:02.967Z""",h100,1, dbus __init__ /org/fedoraproject/Setroubleshootd called,user,setroubleshoot:,2017-11-10T21:30:02.935772+08:00,"['_grokparsefailure', '_dateparsefailure']"
6879,{'$oid': '5a05a9dbdabef6a0d9001acf'},debug,"""2017-11-10T13:30:02.967Z""",h100,1, creating system dbus: bus_name=org.fedoraproject.Setroubleshootd object_path=/org/fedoraproject/Setroubleshootd interface=org.fedoraproject.SetroubleshootdIface,user,setroubleshoot:,2017-11-10T21:30:02.935684+08:00,"['_grokparsefailure', '_dateparsefailure']"
6880,{'$oid': '5a05a9dbdabef6a0d9001ad0'},debug,"""2017-11-10T13:30:02.967Z""",h100,1, parse_socket_address_list: {unix}/var/run/setroubleshoot/setroubleshoot_server --> {unix}/var/run/setroubleshoot/setroubleshoot_server socket=None,user,setroubleshoot:,2017-11-10T21:30:02.934737+08:00,"['_grokparsefailure', '_dateparsefailure']"
6881,{'$oid': '5a05a9dbdabef6a0d9001ad1'},debug,"""2017-11-10T13:30:02.967Z""",h100,1, parse_socket_address_list: input='{unix}/var/run/setroubleshoot/setroubleshoot_server',user,setroubleshoot:,2017-11-10T21:30:02.934211+08:00,"['_grokparsefailure', '_dateparsefailure']"
6882,{'$oid': '5a05a9dbdabef6a0d9001ad2'},debug,"""2017-11-10T13:30:02.967Z""",h100,1, Number of Plugins = 46,user,setroubleshoot:,2017-11-10T21:30:02.932321+08:00,"['_grokparsefailure', '_dateparsefailure']"
6883,{'$oid': '5a05a9dbdabef6a0d9001ad3'},debug,"""2017-11-10T13:30:02.967Z""",h100,1," load_plugins() names=['allow_anon_write', 'allow_execheap', 'allow_execmod', 'allow_execstack', 'allow_ftpd_use_cifs', 'allow_ftpd_use_nfs', 'associate', 'automount_exec_config', 'bind_ports', 'catchall', 'catchall_boolean', 'catchall_labels', 'chrome', 'connect_ports', 'cvs_data', 'dac_override', 'device', 'disable_ipv6', 'file', 'filesystem_associate', 'httpd_can_sendmail', 'httpd_write_content', 'kernel_modules', 'leaks', 'mmap_zero', 'mounton', 'mozplugger', 'mozplugger_remove', 'openvpn', 'public_content', 'qemu_blk_image', 'qemu_file_image', 'restorecon', 'restorecon_source', 'rsync_data', 'samba_share', 'sandbox_connect', 'selinuxpolicy', 'setenforce', 'sshd_root', 'swapfile', 'sys_module', 'sys_resource', 'vbetool', 'wine', 'xen_image']",user,setroubleshoot:,2017-11-10T21:30:02.911175+08:00,"['_grokparsefailure', '_dateparsefailure']"
6884,{'$oid': '5a05a9dbdabef62793001ad4'},debug,"""2017-11-10T13:30:03.469Z""",h100,1, AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=EOE msg=audit(1510320601.304:106401): ,user,setroubleshoot:,2017-11-10T21:30:03.230340+08:00,"['_grokparsefailure', '_dateparsefailure']"
6885,{'$oid': '5a05a9dbdabef62793001ad5'},debug,"""2017-11-10T13:30:03.469Z""",h100,1," AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=SYSCALL msg=audit(1510320601.304:106401): arch=c000003e syscall=165 success=yes exit=0 a0=7f106f98cb98 a1=7f10714f1150 a2=7f106f98cb98 a3=6 items=0 ppid=1 pid=908 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-logind"" exe=""/usr/lib/systemd/systemd-logind"" subj=system_u:system_r:systemd_logind_t:s0 key=(null)",user,setroubleshoot:,2017-11-10T21:30:03.230232+08:00,"['_grokparsefailure', '_dateparsefailure']"
6886,{'$oid': '5a05a9dbdabef62793001ad6'},debug,"""2017-11-10T13:30:03.469Z""",h100,1," AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=AVC msg=audit(1510320601.304:106401): avc:  denied  { mount } for  pid=908 comm=""systemd-logind"" name=""/"" dev=""tmpfs"" ino=91411849 scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:tmpfs_t:s0 tclass=filesystem",user,setroubleshoot:,2017-11-10T21:30:03.229900+08:00,"['_grokparsefailure', '_dateparsefailure']"
6887,{'$oid': '5a05a9dbdabef62793001ad7'},debug,"""2017-11-10T13:30:03.469Z""",h100,1," AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=AVC msg=audit(1510320601.304:106401): avc:  denied  { mounton } for  pid=908 comm=""systemd-logind"" path=""/run/user/0"" dev=""tmpfs"" ino=91411848 scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:user_tmp_t:s0 tclass=dir",user,setroubleshoot:,2017-11-10T21:30:03.229492+08:00,"['_grokparsefailure', '_dateparsefailure']"
6888,{'$oid': '5a05a9dbdabef62793001ad8'},debug,"""2017-11-10T13:30:03.470Z""",h100,1," dbus avc(node=GOS100 type=AVC msg=audit(1510320601.304:106401): avc:  denied  { mounton } for  pid=908 comm=""systemd-logind"" path=""/run/user/0"" dev=""tmpfs"" ino=91411848 scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:user_tmp_t:s0 tclass=dir#012node=GOS100 type=AVC msg=audit(1510320601.304:106401): avc:  denied  { mount } for  pid=908 comm=""systemd-logind"" name=""/"" dev=""tmpfs"" ino=91411849 scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:tmpfs_t:s0 tclass=filesystem#012node=GOS100 type=SYSCALL msg=audit(1510320601.304:106401): arch=c000003e syscall=165 success=yes exit=0 a0=7f106f98cb98 a1=7f10714f1150 a2=7f106f98cb98 a3=6 items=0 ppid=1 pid=908 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-logind"" exe=""/usr/lib/systemd/systemd-logind"" subj=system_u:system_r:systemd_logind_t:s0 key=(null)#012node=GOS100 type=EOE msg=audit(1510320601.304:106401): #012) called: 1 Connections",user,setroubleshoot:,2017-11-10T21:30:03.228779+08:00,"['_grokparsefailure', '_dateparsefailure']"
6889,{'$oid': '5a05a9dbdabef62793001ad9'},debug,"""2017-11-10T13:30:03.470Z""",h100,1, analyze_avc() avc=scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:user_tmp_t:s0 access=['mounton'] tclass=dir tpath= ,user,setroubleshoot:,2017-11-10T21:30:03.224968+08:00,"['_grokparsefailure', '_dateparsefailure']"
6890,{'$oid': '5a05a9dbdabef68eca001ada'},debug,"""2017-11-10T13:30:03.721Z""",h100,1, load_plugins() plugins.allow_ftpd_use_cifs previously imported,user,setroubleshoot:,2017-11-10T21:30:03.693396+08:00,"['_grokparsefailure', '_dateparsefailure']"
6891,{'$oid': '5a05a9dbdabef68eca001adb'},debug,"""2017-11-10T13:30:03.721Z""",h100,1, load_plugins() plugins.allow_execstack previously imported,user,setroubleshoot:,2017-11-10T21:30:03.693363+08:00,"['_grokparsefailure', '_dateparsefailure']"
6892,{'$oid': '5a05a9dbdabef68eca001adc'},debug,"""2017-11-10T13:30:03.721Z""",h100,1, load_plugins() plugins.allow_execmod previously imported,user,setroubleshoot:,2017-11-10T21:30:03.693330+08:00,"['_grokparsefailure', '_dateparsefailure']"
6893,{'$oid': '5a05a9dbdabef68eca001add'},debug,"""2017-11-10T13:30:03.721Z""",h100,1, load_plugins() plugins.allow_execheap previously imported,user,setroubleshoot:,2017-11-10T21:30:03.693298+08:00,"['_grokparsefailure', '_dateparsefailure']"
6894,{'$oid': '5a05a9dbdabef68eca001ade'},debug,"""2017-11-10T13:30:03.721Z""",h100,1, load_plugins() plugins.allow_anon_write previously imported,user,setroubleshoot:,2017-11-10T21:30:03.693168+08:00,"['_grokparsefailure', '_dateparsefailure']"
6895,{'$oid': '5a05a9dbdabef68eca001adf'},debug,"""2017-11-10T13:30:03.722Z""",h100,1," load_plugins() names=['allow_anon_write', 'allow_execheap', 'allow_execmod', 'allow_execstack', 'allow_ftpd_use_cifs', 'allow_ftpd_use_nfs', 'associate', 'automount_exec_config', 'bind_ports', 'catchall', 'catchall_boolean', 'catchall_labels', 'chrome', 'connect_ports', 'cvs_data', 'dac_override', 'device', 'disable_ipv6', 'file', 'filesystem_associate', 'httpd_can_sendmail', 'httpd_write_content', 'kernel_modules', 'leaks', 'mmap_zero', 'mounton', 'mozplugger', 'mozplugger_remove', 'openvpn', 'public_content', 'qemu_blk_image', 'qemu_file_image', 'restorecon', 'restorecon_source', 'rsync_data', 'samba_share', 'sandbox_connect', 'selinuxpolicy', 'setenforce', 'sshd_root', 'swapfile', 'sys_module', 'sys_resource', 'vbetool', 'wine', 'xen_image']",user,setroubleshoot:,2017-11-10T21:30:03.693147+08:00,"['_grokparsefailure', '_dateparsefailure']"
6896,{'$oid': '5a05a9dbdabef68eca001ae0'},err,"""2017-11-10T13:30:03.722Z""",h100,1, SELinux is preventing /usr/lib/systemd/systemd-logind from mounton access on the directory . For complete SELinux messages. run sealert -l 1f18580c-7657-41ab-af43-1142793cac3c,user,setroubleshoot:,2017-11-10T21:30:03.692307+08:00,"['_grokparsefailure', '_dateparsefailure']"
6897,{'$oid': '5a05a9dbdabef68eca001ae1'},debug,"""2017-11-10T13:30:03.722Z""",h100,1, sending alert to all clients,user,setroubleshoot:,2017-11-10T21:30:03.692154+08:00,"['_grokparsefailure', '_dateparsefailure']"
6898,{'$oid': '5a05a9dbdabef68eca001ae2'},debug,"""2017-11-10T13:30:03.722Z""",h100,1, signature found in database,user,setroubleshoot:,2017-11-10T21:30:03.692136+08:00,"['_grokparsefailure', '_dateparsefailure']"
6899,{'$oid': '5a05a9dbdabef68eca001ae3'},debug,"""2017-11-10T13:30:03.722Z""",h100,1, lookup_signature: found 1 matches with scores 1.00,user,setroubleshoot:,2017-11-10T21:30:03.691989+08:00,"['_grokparsefailure', '_dateparsefailure']"
6900,{'$oid': '5a05a9dbdabef68eca001ae4'},err,"""2017-11-10T13:30:03.722Z""",h100,1, Plugin Exception restorecon ,user,setroubleshoot:,2017-11-10T21:30:03.691593+08:00,"['_grokparsefailure', '_dateparsefailure']"
6901,{'$oid': '5a05a9dbdabef68eca001ae5'},debug,"""2017-11-10T13:30:03.722Z""",h100,1, AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=EOE msg=audit(1510320601.357:106407): ,user,setroubleshoot:,2017-11-10T21:30:03.583905+08:00,"['_grokparsefailure', '_dateparsefailure']"
6902,{'$oid': '5a05a9dbdabef68eca001ae6'},debug,"""2017-11-10T13:30:03.722Z""",h100,1," AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=SYSCALL msg=audit(1510320601.357:106407): arch=c000003e syscall=166 success=yes exit=0 a0=7f10714f1150 a1=2 a2=5b30 a3=0 items=0 ppid=1 pid=908 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-logind"" exe=""/usr/lib/systemd/systemd-logind"" subj=system_u:system_r:systemd_logind_t:s0 key=(null)",user,setroubleshoot:,2017-11-10T21:30:03.583816+08:00,"['_grokparsefailure', '_dateparsefailure']"
6903,{'$oid': '5a05a9dbdabef68eca001ae7'},debug,"""2017-11-10T13:30:03.722Z""",h100,1," AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=AVC msg=audit(1510320601.357:106407): avc:  denied  { unmount } for  pid=908 comm=""systemd-logind"" scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:tmpfs_t:s0 tclass=filesystem",user,setroubleshoot:,2017-11-10T21:30:03.583471+08:00,"['_grokparsefailure', '_dateparsefailure']"
6904,{'$oid': '5a05a9dbdabef68eca001ae8'},debug,"""2017-11-10T13:30:03.723Z""",h100,1," dbus avc(node=GOS100 type=AVC msg=audit(1510320601.357:106407): avc:  denied  { unmount } for  pid=908 comm=""systemd-logind"" scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:tmpfs_t:s0 tclass=filesystem#012node=GOS100 type=SYSCALL msg=audit(1510320601.357:106407): arch=c000003e syscall=166 success=yes exit=0 a0=7f10714f1150 a1=2 a2=5b30 a3=0 items=0 ppid=1 pid=908 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-logind"" exe=""/usr/lib/systemd/systemd-logind"" subj=system_u:system_r:systemd_logind_t:s0 key=(null)#012node=GOS100 type=EOE msg=audit(1510320601.357:106407): #012) called: 1 Connections",user,setroubleshoot:,2017-11-10T21:30:03.583253+08:00,"['_grokparsefailure', '_dateparsefailure']"
6905,{'$oid': '5a05a9dbdabef68eca001ae9'},debug,"""2017-11-10T13:30:03.723Z""",h100,1, AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=EOE msg=audit(1510320601.356:106406): ,user,setroubleshoot:,2017-11-10T21:30:03.530017+08:00,"['_grokparsefailure', '_dateparsefailure']"
6906,{'$oid': '5a05a9dbdabef68eca001aea'},debug,"""2017-11-10T13:30:03.723Z""",h100,1," AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=SYSCALL msg=audit(1510320601.356:106406): arch=c000003e syscall=2 success=yes exit=20 a0=7f10714f1150 a1=f0800 a2=0 a3=fffffffffffffb38 items=0 ppid=1 pid=908 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-logind"" exe=""/usr/lib/systemd/systemd-logind"" subj=system_u:system_r:systemd_logind_t:s0 key=(null)",user,setroubleshoot:,2017-11-10T21:30:03.526079+08:00,"['_grokparsefailure', '_dateparsefailure']"
6907,{'$oid': '5a05a9dbdabef68eca001aeb'},debug,"""2017-11-10T13:30:03.723Z""",h100,1," AuditRecordReceiver.add_record_to_cache(): node=GOS100 type=AVC msg=audit(1510320601.356:106406): avc:  denied  { read } for  pid=908 comm=""systemd-logind"" name=""/"" dev=""tmpfs"" ino=91411849 scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:tmpfs_t:s0 tclass=dir",user,setroubleshoot:,2017-11-10T21:30:03.521978+08:00,"['_grokparsefailure', '_dateparsefailure']"
6908,{'$oid': '5a05a9dbdabef68eca001aec'},debug,"""2017-11-10T13:30:03.723Z""",h100,1," dbus avc(node=GOS100 type=AVC msg=audit(1510320601.356:106406): avc:  denied  { read } for  pid=908 comm=""systemd-logind"" name=""/"" dev=""tmpfs"" ino=91411849 scontext=system_u:system_r:systemd_logind_t:s0 tcontext=system_u:object_r:tmpfs_t:s0 tclass=dir#012node=GOS100 type=SYSCALL msg=audit(1510320601.356:106406): arch=c000003e syscall=2 success=yes exit=20 a0=7f10714f1150 a1=f0800 a2=0 a3=fffffffffffffb38 items=0 ppid=1 pid=908 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-logind"" exe=""/usr/lib/systemd/systemd-logind"" subj=system_u:system_r:systemd_logind_t:s0 key=(null)#012node=GOS100 type=EOE msg=audit(1510320601.356:106406): #012) called: 1 Connections",user,setroubleshoot:,2017-11-10T21:30:03.521492+08:00,"['_grokparsefailure', '_dateparsefailure']"
6909,{'$oid': '5a05a9dcdabef6c43e001aed'},debug,"""2017-11-10T13:30:03.974Z""",h100,1, load_plugins() plugins.allow_ftpd_use_cifs previously imported,user,setroubleshoot:,2017-11-10T21:30:03.936110+08:00,"['_grokparsefailure', '_dateparsefailure']"
6910,{'$oid': '5a05a9dcdabef6c43e001aee'},debug,"""2017-11-10T13:30:03.975Z""",h100,1, load_plugins() plugins.allow_execstack previously imported,user,setroubleshoot:,2017-11-10T21:30:03.936081+08:00,"['_grokparsefailure', '_dateparsefailure']"
6911,{'$oid': '5a05a9dcdabef6c43e001aef'},debug,"""2017-11-10T13:30:03.975Z""",h100,1, load_plugins() plugins.allow_execmod previously imported,user,setroubleshoot:,2017-11-10T21:30:03.936044+08:00,"['_grokparsefailure', '_dateparsefailure']"
6912,{'$oid': '5a05a9dcdabef6c43e001af0'},debug,"""2017-11-10T13:30:03.975Z""",h100,1, load_plugins() plugins.allow_execheap previously imported,user,setroubleshoot:,2017-11-10T21:30:03.936012+08:00,"['_grokparsefailure', '_dateparsefailure']"
6913,{'$oid': '5a05a9dcdabef6c43e001af1'},debug,"""2017-11-10T13:30:03.975Z""",h100,1, load_plugins() plugins.allow_anon_write previously imported,user,setroubleshoot:,2017-11-10T21:30:03.935956+08:00,"['_grokparsefailure', '_dateparsefailure']"
