_id,severity,@timestamp,host,@version,message,facility,syslog-tag,timestamp,tags
{'$oid': '5a0d0649dabef61ee7018a6d'},info,"""2017-11-16T03:30:17.255Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_insegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:17.174017-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0649dabef61ee7018a6e'},info,"""2017-11-16T03:30:17.256Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_outsegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:17.173152-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0649dabef61ee7018a6f'},info,"""2017-11-16T03:30:17.256Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_retrans_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:17.172489-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0649dabef61ee7018a70'},info,"""2017-11-16T03:30:17.256Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:17.171769-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0658dabef65d18018a71'},info,"""2017-11-16T03:30:32.290Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:32.177416-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0658dabef65d18018a72'},info,"""2017-11-16T03:30:32.290Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_listendrops] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:32.176738-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0658dabef65d18018a73'},info,"""2017-11-16T03:30:32.290Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_inerrors] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:32.176072-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0658dabef65d18018a74'},info,"""2017-11-16T03:30:32.290Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_outdatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:32.175392-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0658dabef65d18018a75'},info,"""2017-11-16T03:30:32.290Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_indatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:32.174708-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0658dabef65d18018a76'},info,"""2017-11-16T03:30:32.290Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_insegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:32.174019-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0658dabef65d18018a77'},info,"""2017-11-16T03:30:32.290Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_outsegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:32.173155-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0658dabef65d18018a78'},info,"""2017-11-16T03:30:32.290Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_retrans_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:32.172445-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0658dabef65d18018a79'},info,"""2017-11-16T03:30:32.291Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:32.171631-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0667dabef68bee018a7a'},info,"""2017-11-16T03:30:47.325Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:47.177971-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0667dabef68bee018a7b'},info,"""2017-11-16T03:30:47.325Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_listendrops] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:47.177288-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0667dabef68bee018a7c'},info,"""2017-11-16T03:30:47.325Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_inerrors] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:47.176589-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0667dabef68bee018a7d'},info,"""2017-11-16T03:30:47.325Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_outdatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:47.175896-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0667dabef68bee018a7e'},info,"""2017-11-16T03:30:47.325Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_indatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:47.175213-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0667dabef68bee018a7f'},info,"""2017-11-16T03:30:47.326Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_insegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:47.174515-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0667dabef68bee018a80'},info,"""2017-11-16T03:30:47.326Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_outsegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:47.173588-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0667dabef68bee018a81'},info,"""2017-11-16T03:30:47.326Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_retrans_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:47.172877-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0667dabef68bee018a82'},info,"""2017-11-16T03:30:47.326Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:30:47.172131-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0676dabef6eac0018a83'},info,"""2017-11-16T03:31:02.356Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:02.181136-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0676dabef6eac0018a84'},info,"""2017-11-16T03:31:02.356Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_listendrops] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:02.180504-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0676dabef6eac0018a85'},info,"""2017-11-16T03:31:02.356Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_inerrors] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:02.179878-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0676dabef6eac0018a86'},info,"""2017-11-16T03:31:02.356Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_outdatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:02.179255-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0676dabef6eac0018a87'},info,"""2017-11-16T03:31:02.356Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_indatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:02.178623-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0676dabef6eac0018a88'},info,"""2017-11-16T03:31:02.356Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_insegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:02.177991-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0676dabef6eac0018a89'},info,"""2017-11-16T03:31:02.356Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_outsegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:02.177347-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0676dabef6eac0018a8a'},info,"""2017-11-16T03:31:02.356Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_retrans_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:02.176467-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0676dabef6eac0018a8b'},info,"""2017-11-16T03:31:02.357Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:02.175768-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0685dabef66872018a8c'},info,"""2017-11-16T03:31:17.384Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:17.181182-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0685dabef66872018a8d'},info,"""2017-11-16T03:31:17.384Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_listendrops] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:17.180525-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0685dabef66872018a8e'},info,"""2017-11-16T03:31:17.384Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_inerrors] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:17.179855-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0685dabef66872018a8f'},info,"""2017-11-16T03:31:17.384Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_outdatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:17.179208-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0685dabef66872018a90'},info,"""2017-11-16T03:31:17.384Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_indatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:17.178538-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0685dabef66872018a91'},info,"""2017-11-16T03:31:17.384Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_insegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:17.177898-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0685dabef66872018a92'},info,"""2017-11-16T03:31:17.384Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_outsegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:17.177076-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0685dabef66872018a93'},info,"""2017-11-16T03:31:17.384Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_retrans_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:17.176414-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0685dabef66872018a94'},info,"""2017-11-16T03:31:17.384Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:17.175708-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0694dabef67b0e018a95'},info,"""2017-11-16T03:31:32.411Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:32.182013-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0694dabef67b0e018a96'},info,"""2017-11-16T03:31:32.411Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_listendrops] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:32.181285-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0694dabef67b0e018a97'},info,"""2017-11-16T03:31:32.411Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_inerrors] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:32.180559-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0694dabef67b0e018a98'},info,"""2017-11-16T03:31:32.411Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_outdatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:32.179827-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0694dabef67b0e018a99'},info,"""2017-11-16T03:31:32.411Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_indatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:32.178880-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0694dabef67b0e018a9a'},info,"""2017-11-16T03:31:32.411Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_insegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:32.178202-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0694dabef67b0e018a9b'},info,"""2017-11-16T03:31:32.412Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_outsegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:32.177480-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0694dabef67b0e018a9c'},info,"""2017-11-16T03:31:32.412Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_retrans_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:32.176635-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d0694dabef67b0e018a9d'},info,"""2017-11-16T03:31:32.412Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:32.175918-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06a3dabef67d60018a9e'},info,"""2017-11-16T03:31:47.197Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:47.181000-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06a3dabef67d60018a9f'},info,"""2017-11-16T03:31:47.197Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_listendrops] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:47.180427-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06a3dabef67d60018aa0'},info,"""2017-11-16T03:31:47.197Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_inerrors] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:47.179849-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06a3dabef67d60018aa1'},info,"""2017-11-16T03:31:47.197Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_outdatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:47.179285-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06a3dabef67d60018aa2'},info,"""2017-11-16T03:31:47.197Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_indatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:47.178655-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06a3dabef67d60018aa3'},info,"""2017-11-16T03:31:47.197Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_insegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:47.178006-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06a3dabef67d60018aa4'},info,"""2017-11-16T03:31:47.197Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_outsegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:47.177175-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06a3dabef67d60018aa5'},info,"""2017-11-16T03:31:47.197Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_retrans_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:47.176517-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06a3dabef67d60018aa6'},info,"""2017-11-16T03:31:47.197Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:31:47.175806-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06b2dabef67b0e018aa7'},info,"""2017-11-16T03:32:02.224Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:02.183214-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06b2dabef67b0e018aa8'},info,"""2017-11-16T03:32:02.225Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_listendrops] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:02.182547-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06b2dabef67b0e018aa9'},info,"""2017-11-16T03:32:02.225Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_inerrors] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:02.181886-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06b2dabef67b0e018aaa'},info,"""2017-11-16T03:32:02.225Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_outdatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:02.181230-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06b2dabef67b0e018aab'},info,"""2017-11-16T03:32:02.225Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_indatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:02.180566-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06b2dabef67b0e018aac'},info,"""2017-11-16T03:32:02.225Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_insegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:02.179894-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06b2dabef67b0e018aad'},info,"""2017-11-16T03:32:02.225Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_outsegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:02.179241-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06b2dabef67b0e018aae'},info,"""2017-11-16T03:32:02.225Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_retrans_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:02.178512-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06b2dabef67b0e018aaf'},info,"""2017-11-16T03:32:02.225Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:02.177674-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06c1dabef65d18018ab0'},info,"""2017-11-16T03:32:17.251Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:17.183906-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06c1dabef65d18018ab1'},info,"""2017-11-16T03:32:17.252Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_listendrops] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:17.183249-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06c1dabef65d18018ab2'},info,"""2017-11-16T03:32:17.252Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_inerrors] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:17.182569-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06c1dabef65d18018ab3'},info,"""2017-11-16T03:32:17.252Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_outdatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:17.181865-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06c1dabef65d18018ab4'},info,"""2017-11-16T03:32:17.252Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_indatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:17.181171-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06c1dabef65d18018ab5'},info,"""2017-11-16T03:32:17.252Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_insegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:17.180467-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06c1dabef65d18018ab6'},info,"""2017-11-16T03:32:17.252Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_outsegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:17.179747-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06c1dabef65d18018ab7'},info,"""2017-11-16T03:32:17.252Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_retrans_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:17.178816-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06c1dabef65d18018ab8'},info,"""2017-11-16T03:32:17.252Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:17.178046-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06d0dabef6eac0018ab9'},info,"""2017-11-16T03:32:32.279Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:32.183795-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06d0dabef6eac0018aba'},info,"""2017-11-16T03:32:32.279Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_listendrops] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:32.183136-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06d0dabef6eac0018abb'},info,"""2017-11-16T03:32:32.279Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_inerrors] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:32.182475-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06d0dabef6eac0018abc'},info,"""2017-11-16T03:32:32.279Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_outdatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:32.181811-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06d0dabef6eac0018abd'},info,"""2017-11-16T03:32:32.279Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [udp_indatagrams] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:32.181130-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06d0dabef6eac0018abe'},info,"""2017-11-16T03:32:32.279Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_insegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:32.180454-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06d0dabef6eac0018abf'},info,"""2017-11-16T03:32:32.280Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_outsegs] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:32.179785-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06d0dabef6eac0018ac0'},info,"""2017-11-16T03:32:32.280Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_retrans_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:32.179086-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06d0dabef6eac0018ac1'},info,"""2017-11-16T03:32:32.280Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcpext_tcploss_percentage] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:32.178120-05:00,"['_grokparsefailure', '_dateparsefailure']"
{'$oid': '5a0d06dfdabef62d6d018ac2'},info,"""2017-11-16T03:32:47.306Z""",ustcnyx,1, [PYTHON] Can't call the metric handler function for [tcp_attemptfails] in the python module [netstats].#012,daemon,/usr/sbin/gmond[2390]:,2017-11-15T22:32:47.184378-05:00,"['_grokparsefailure', '_dateparsefailure']"
